DistrictID,DistrictName,ProvinceID,ProvinceName,Region,SubRegion,VSD,Country,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Functional_Profile,Priority_Tier,Zone,Assigned_District_Count,Assigned_NPP_Count,Region_VN,Economic_Type,District_Type,Province_Archetype,District_Archetype,Is Strategic Zone Hub,Est Merchant 2026,Before Discount,After Discount,Logistics Support,Operation Support, Distribution Cost ,Trade Cost,Activation Cost,Visibility Cost,Base Salary & Support,Incentive
647,Thị xã Hương Trà,52,Thừa Thiên Huế,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.54.4_1,VNM.54_1,Thừa Thiên Huế,Hương Trà,16.42965,107.4808621,66932,209.1893293,319.9589589,admin/urban,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Thị xã,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Thị xã/cực tăng trưởng thứ cấp,0,1272,0.044,0.025,0.02,0.006,0.0756,0.101,0.15,0.078,0.046,0.041
649,Thị xã Hương Thủy,52,Thừa Thiên Huế,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.54.3_1,VNM.54_1,Thừa Thiên Huế,Hương Thủy,16.32435,107.6234099,87766,252.0127211,348.2601974,admin/urban,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Thị xã,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Thị xã/cực tăng trưởng thứ cấp,0,1550,0.043,0.034,0.015,0.007,0.0192,0.083,0.128,0.12,0.05,0.035
662,Thành phố Trà Vinh,54,Trà Vinh,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.59.9_1,VNM.59_1,Trà Vinh,Trà Vinh,9.9516,106.3324509,116766,1771.754343,65.90417031,admin/urban,C - Vùng hỗ trợ phủ hàng,Strategic Hub,3,1,Đồng bằng sông Cửu Long,None,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,939,0.048,0.021,0.016,0.006,0.019,0.134,0.057,0.058,0.092,0.037
670,Thành phố Tuyên Quang,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.6_1,VNM.60_1,Tuyên Quang,Tuyên Quang,21.78125,105.2369425,181723,1053.034945,172.5707213,admin/urban,C - Vùng hỗ trợ phủ hàng,Strategic Hub,3,2,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,"Miền núi/trung du - phân tán, cần hub liên huyện",Trung tâm hành chính - thương mại tỉnh,1,1826,0.043,0.029,0.024,0.006,0.0332,0.136,0.059,0.091,0.077,0.032
676,Thành phố Yên Bái,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.8_1,VNM.63_1,Yên Bái,Yên Bái,21.7221,104.8950427,106928,1069.068483,100.0197852,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,"Miền núi/trung du - phân tán, cần hub liên huyện",Trung tâm hành chính - thương mại tỉnh,1,990,0.06,0.031,0.018,0.01,0.0168,0.064,0.056,0.125,0.076,0.036
677,Thị xã Nghĩa Lộ,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.3_1,VNM.63_1,Yên Bái,Nghĩa Lộ,21.59825,104.5047487,72474,717.8749616,100.9563,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,5,1,Trung du & miền núi phía Bắc,None,Thị xã,"Miền núi/trung du - phân tán, cần hub liên huyện",Thị xã/cực tăng trưởng thứ cấp,1,762,0.04,0.033,0.024,0.008,0.0267,0.116,0.13,0.123,0.059,0.028
685,Thành phố Vĩnh Yên,57,Vĩnh Phúc,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.62.8_1,VNM.62_1,Vĩnh Phúc,Vĩnh Yên,21.30535,105.5955053,132346,2805.529939,47.1732624,admin/urban,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,7,3,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,934,0.052,0.023,0.011,0.009,0.0164,0.111,0.112,0.053,0.085,0.034
692,Thành phố Phúc Yên,57,Vĩnh Phúc,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.62.3_1,VNM.62_1,Vĩnh Phúc,Phúc Yên,21.3154,105.7325066,112723,1002.776518,112.4108892,admin/urban,B - Hub cấp huyện/liên huyện,Strategic Hub,2,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,1064,0.065,0.025,0.018,0.01,0.0388,0.1,0.088,0.099,0.067,0.033
694,Thành phố Điện Biên Phủ,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.2_1,VNM.20_1,Điện Biên,Điện Biên Phủ,21.41345,103.0575542,87953,305.7026071,287.7077197,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,5,1,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,"Miền núi/trung du - phân tán, cần hub liên huyện",Trung tâm hành chính - thương mại tỉnh,1,1231,0.06,0.024,0.01,0.007,0.0768,0.056,0.084,0.059,0.092,0.02
695,Thị xã Mường Lay,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.9_1,VNM.20_1,Điện Biên,Thị xã Mường Lay,22.03375,103.1276918,12216,116.21756,105.1132032,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,4,1,Trung du & miền núi phía Bắc,None,Thị xã,"Miền núi/trung du - phân tán, cần hub liên huyện",Thị xã/cực tăng trưởng thứ cấp,1,252,0.044,0.031,0.016,0.007,0.0282,0.097,0.092,0.127,0.082,0.03
706,Thành phố Vị Thanh,24,Hậu Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.24.7_1,VNM.24_1,Hậu Giang,Vị Thanh,9.753,105.4490199,70593,625.5067103,112.8573025,admin/urban,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,1,Đồng bằng sông Cửu Long,None,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,827,0.058,0.039,0.027,0.005,0.048,0.13,0.11,0.124,0.065,0.024
707,Thành phố Ngã Bảy,24,Hậu Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.24.5_1,VNM.24_1,Hậu Giang,Ngã Bảy,9.82165,105.8178952,97426,1316.454745,74.00634192,admin/urban,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,1,Đồng bằng sông Cửu Long,None,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,904,0.055,0.022,0.027,0.01,0.05,0.111,0.142,0.147,0.092,0.031
730,Quận Dương Kinh,27,Hải Phòng,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.23.6_1,VNM.23_1,Hải Phòng,Dương Kinh,20.7843,106.7205897,59853,1399.090728,42.77992758,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,0,540,0.041,0.023,0.011,0.01,0.0528,0.135,0.109,0.065,0.064,0.023
736,Thị xã Thái Hoà,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.17_1,VNM.41_1,Nghệ An,Thái Hoà,19.29405,105.4461166,68575,544.6377253,125.9093831,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,4,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,806,0.063,0.027,0.02,0.008,0.0186,0.146,0.1,0.07,0.051,0.028
742,Thị xã Ngã Năm,47,Sóc Trăng,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.51.7_1,VNM.51_1,Sóc Trăng,Ngã Năm,9.5265,105.6209764,75990,336.6568362,225.7194622,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Thị xã,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Thị xã/cực tăng trưởng thứ cấp,0,1070,0.062,0.034,0.019,0.006,0.0249,0.075,0.13,0.093,0.095,0.042
748,Thị xã Kiến Tường,36,Long An,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.39.7_1,VNM.39_1,Long An,Kiến Tường,10.80315,105.9129681,46062,240.8228666,191.2692123,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,KTTĐ phía Nam,Thị xã,Công nghiệp - đô thị vệ tinh - FDI,Thị xã/cực tăng trưởng thứ cấp,0,722,0.062,0.021,0.022,0.009,0.0166,0.056,0.148,0.133,0.052,0.044
750,Thị xã Ba Đồn,42,Quảng Bình,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.46.2_1,VNM.46_1,Quảng Bình,Ba Đồn,17.7356,106.3654818,111522,734.3780424,151.8591155,admin/urban,D - Vùng nền/duy trì coverage,Strategic Hub,3,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,1,1175,0.066,0.037,0.03,0.008,0.017,0.079,0.072,0.097,0.051,0.033
752,Thành phố Tân Uyên,61,Bình Dương,SE,SE,Tạ Thái Dương,Việt Nam,VNM.9.7_1,VNM.9_1,Bình Dương,Tân Uyên,11.058,106.7570234,463559,2582.682315,179.4874256,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,0,2963,0.048,0.024,0.013,0.006,0.0249,0.118,0.144,0.127,0.066,0.032
758,Thị xã Long Mỹ,24,Hậu Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.24.3_1,VNM.24_1,Hậu Giang,Thị xã Long Mỹ,9.6945,105.6165157,60019,438.3318255,136.9259463,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Thị xã,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Thị xã/cực tăng trưởng thứ cấp,0,795,0.041,0.03,0.016,0.008,0.0198,0.084,0.144,0.086,0.061,0.034
759,Thị xã Duyên Hải,54,Trà Vinh,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.59.5_1,VNM.59_1,Trà Vinh,Thị xã Duyên Hải,9.67575,106.5213693,50001,294.2045747,169.9531697,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Thị xã,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Thị xã/cực tăng trưởng thứ cấp,0,724,0.055,0.026,0.018,0.01,0.043,0.064,0.07,0.144,0.058,0.027
214,Huyện Hồng Ngự,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.5_1,VNM.18_1,Đồng Tháp,Hồng Ngự,10.8028,105.2925987,122020,621.2353536,196.4150934,border-buffer,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1392,0.057,0.028,0.021,0.006,0.0846,0.137,0.081,0.088,0.1,0.025
217,Huyện Cao Lãnh,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.2_1,VNM.18_1,Đồng Tháp,Cao Lãnh,10.47955,105.7125436,199990,434.5650216,460.2073109,admin-commercial,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,2583,0.054,0.02,0.029,0.005,0.0084,0.132,0.091,0.098,0.03,0.039
267,Huyện Ba Vì,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.4_1,VNM.27_1,Hà Nội,Ba Vì,21.15485,105.376061,312141,788.3276544,395.9533809,far-west-buffer,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3161,0.041,0.027,0.024,0.005,0.0774,0.089,0.129,0.109,0.059,0.044
268,Huyện Phúc Thọ,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.21_1,VNM.27_1,Hà Nội,Phúc Thọ,21.1107,105.5701328,197679,1780.623736,111.0167162,west-buffer,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,1562,0.05,0.023,0.011,0.01,0.0273,0.099,0.076,0.056,0.096,0.031
275,Huyện Mỹ Đức,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.17_1,VNM.27_1,Hà Nội,Mỹ Đức,20.6972,105.7165868,214734,1013.707295,211.8303785,far-south-buffer,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2006,0.069,0.025,0.011,0.006,0.0648,0.15,0.139,0.079,0.096,0.036
280,Thị xã Hồng Lĩnh,25,Hà Tĩnh,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.29.4_1,VNM.29_1,Hà Tĩnh,Hồng Lĩnh,18.53505,105.7111809,37258,678.3508574,54.92437961,north-buffer,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Thị xã,Tỉnh trung bình - mixed rural/urban,Thị xã/cực tăng trưởng thứ cấp,0,425,0.048,0.02,0.022,0.009,0.0475,0.087,0.109,0.09,0.043,0.044
356,Thị xã Ninh Hòa,30,Khánh Hòa,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.32.7_1,VNM.32_1,Khánh Hòa,Ninh Hòa,12.5472,109.060577,240636,207.167607,1161.55225,industrial-north,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Thị xã,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Thị xã/cực tăng trưởng thứ cấp,1,3845,0.058,0.031,0.02,0.005,0.0644,0.095,0.121,0.106,0.098,0.025
373,Thành phố Phú Quốc,56,Kiên Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.33.11_1,VNM.33_1,Kiên Giang,Phú Quốc,10.23145,104.0147289,180406,326.9171469,551.8401273,island-tourism,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thành phố thuộc tỉnh/TW,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Trung tâm hành chính - thương mại tỉnh,0,2594,0.057,0.028,0.029,0.006,0.027,0.134,0.135,0.142,0.062,0.033
636,Thành phố Sông Công,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.7_1,VNM.56_1,Thái Nguyên,Sông Công,21.49085,105.8219117,73973,818.5066514,90.37556369,industrial,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,0,744,0.053,0.04,0.016,0.01,0.0475,0.146,0.063,0.15,0.031,0.047
713,Huyện Nhà Bè,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.8_1,VNM.25_1,Hồ Chí Minh,Nhà Bè,10.6521,106.7249481,225682,2401.91564,93.95917003,buffer-south,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3470,0.069,0.028,0.011,0.006,0.0294,0.078,0.05,0.05,0.045,0.036
8,Quận 8,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.20_1,VNM.25_1,Hồ Chí Minh,Quận 8,10.72195,106.6296098,463359,25787.59941,17.96828749,urban-core,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,4,4,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2123,0.06,0.038,0.012,0.006,0.0336,0.06,0.12,0.082,0.038,0.025
9,Quận 9,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.21_1,VNM.25_1,Hồ Chí Minh,Quận 9,10.8329,106.8151415,338361,3171.538512,106.686707,urban-east,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,1,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2273,0.049,0.024,0.018,0.008,0.0837,0.074,0.101,0.109,0.09,0.032
17,Quận Gò Vấp,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.6_1,VNM.25_1,Hồ Chí Minh,Gò Vấp,10.83605,106.6723352,738573,40060.99594,18.43621165,urban-core,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,2,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,4693,0.056,0.036,0.028,0.01,0.0332,0.09,0.15,0.119,0.033,0.037
28,Quận Hoàng Mai,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.15_1,VNM.27_1,Hà Nội,Hoàng Mai,20.9773,105.8580015,543918,14418.65322,37.72321808,urban-core,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,3,4,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2740,0.064,0.035,0.028,0.009,0.0092,0.078,0.082,0.092,0.069,0.024
34,Huyện Sóc Sơn,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.23_1,VNM.27_1,Hà Nội,Sóc Sơn,21.2819,105.8290915,368915,1293.027207,285.3110886,airport-logistics,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,2,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3199,0.064,0.032,0.016,0.008,0.0756,0.104,0.116,0.104,0.034,0.038
42,Quận Hải Châu,17,Đà Nẵng,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.19.2_1,VNM.19_1,Đà Nẵng,Hải Châu,16.0608,108.2203191,218066,7685.536899,28.37355449,urban-core,B - Hub cấp huyện/liên huyện,Strategic Hub,5,3,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,1159,0.051,0.033,0.016,0.006,0.0784,0.08,0.076,0.07,0.068,0.025
47,Quận Liên Chiểu,17,Đà Nẵng,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.19.4_1,VNM.19_1,Đà Nẵng,Liên Chiểu,16.1227,108.1114346,180528,1832.475702,98.5159038,port-industrial,B - Hub cấp huyện/liên huyện,Strategic Hub,1,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,2799,0.058,0.021,0.012,0.01,0.0504,0.069,0.05,0.051,0.07,0.031
49,Huyện Hòa Vang,17,Đà Nẵng,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.19.3_1,VNM.19_1,Đà Nẵng,Hòa Vang,16.06685,107.9734444,157714,176.6403701,892.8536547,buffer-suburban,C - Vùng hỗ trợ phủ hàng,Strategic Hub,1,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Huyện,Đô thị trung tâm vùng / logistics,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2478,0.041,0.031,0.019,0.005,0.0581,0.129,0.056,0.062,0.094,0.042
53,Quận Lê Chân,27,Hải Phòng,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.23.11_1,VNM.23_1,Hải Phòng,Lê Chân,20.8367,106.6803773,218066,20046.88061,10.8778021,urban-core,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,10,3,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Đô thị trung tâm vùng / logistics,Đô thị lõi của thành phố trực thuộc TW,1,1125,0.067,0.026,0.014,0.006,0.0188,0.06,0.105,0.053,0.099,0.04
60,Huyện Thuỷ Nguyên,27,Hải Phòng,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.23.13_1,VNM.23_1,Hải Phòng,Thuỷ Nguyên,20.93965,106.6846251,394502,1603.767172,245.9845836,industrial-port,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,1,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Đô thị trung tâm vùng / logistics,Vành đai công nghiệp - công nhân - đô thị hóa,1,3423,0.053,0.03,0.023,0.006,0.06,0.103,0.15,0.08,0.038,0.041
61,Huyện An Dương,27,Hải Phòng,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.23.1_1,VNM.23_1,Hải Phòng,An Dương,20.88365,106.5784055,169906,2355.795135,72.12257021,industrial-logistics,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,1,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Huyện,Đô thị trung tâm vùng / logistics,Vành đai công nghiệp - công nhân - đô thị hóa,1,1328,0.055,0.021,0.021,0.007,0.0485,0.102,0.083,0.087,0.052,0.035
66,Thành phố Châu Đốc,3,An Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.1.3_1,VNM.1_1,An Giang,Châu Đốc,10.6887,105.0978841,102490,1040.953578,98.45780081,border-tourism,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,2,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,993,0.065,0.04,0.029,0.005,0.041,0.059,0.106,0.094,0.045,0.03
67,Thành phố Long Xuyên,3,An Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.1.6_1,VNM.1_1,An Giang,Long Xuyên,10.37245,105.4152451,274305,2539.764942,108.0040895,admin-commercial,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,4,3,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thành phố thuộc tỉnh/TW,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Trung tâm hành chính - thương mại tỉnh,1,4336,0.067,0.03,0.023,0.006,0.0756,0.063,0.057,0.073,0.07,0.04
69,Thị xã Tân Châu,3,An Giang,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.1.9_1,VNM.1_1,An Giang,Tân Châu,10.81755,105.1915382,142217,861.4271217,165.0946394,border-buffer,C - Vùng hỗ trợ phủ hàng,Strategic Hub,3,2,Đồng bằng sông Cửu Long,KTTĐ ĐBSCL,Thị xã,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Thị xã/cực tăng trưởng thứ cấp,1,1462,0.048,0.021,0.024,0.005,0.0082,0.118,0.081,0.081,0.078,0.042
77,Thành phố Vũng Tàu,58,Bà Rịa - Vũng Tàu,SE,SE,Nguyễn Thế Anh,Việt Nam,VNM.7.6_1,VNM.7_1,Bà Rịa - Vũng Tàu,Vũng Tàu,10.4036,107.1400847,373640,2652.540297,140.8611965,port-tourism,B - Hub cấp huyện/liên huyện,Strategic Hub,2,1,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,2707,0.044,0.035,0.023,0.006,0.0435,0.111,0.145,0.063,0.086,0.029
78,Thành phố Bà Rịa,58,Bà Rịa - Vũng Tàu,SE,SE,Nguyễn Thế Anh,Việt Nam,VNM.7.1_1,VNM.7_1,Bà Rịa - Vũng Tàu,Bà Rịa,10.5081,107.180264,113728,1334.38906,85.22851651,admin-commercial,C - Vùng hỗ trợ phủ hàng,Strategic Hub,5,2,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,995,0.059,0.023,0.02,0.009,0.0801,0.064,0.083,0.141,0.059,0.022
82,Thị xã Phú Mỹ,58,Bà Rịa - Vũng Tàu,SE,SE,Nguyễn Thế Anh,Việt Nam,VNM.7.5_1,VNM.7_1,Bà Rịa - Vũng Tàu,Phú Mỹ,10.5878,107.0963008,188101,601.6739866,312.6294375,port-industrial,B - Hub cấp huyện/liên huyện,Strategic Hub,1,1,Đông Nam Bộ,KTTĐ phía Nam,Thị xã,Công nghiệp - đô thị vệ tinh - FDI,Thị xã/cực tăng trưởng thứ cấp,1,2121,0.054,0.039,0.011,0.01,0.0194,0.085,0.138,0.128,0.058,0.044
85,Thành phố Thủ Dầu Một,61,Bình Dương,SE,SE,Tạ Thái Dương,Việt Nam,VNM.9.8_1,VNM.9_1,Bình Dương,Thủ Dầu Một,11.0232,106.6511057,402372,3616.266859,111.267231,admin-commercial,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,3,2,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,2360,0.063,0.023,0.029,0.007,0.0623,0.074,0.087,0.09,0.098,0.048
88,Thành phố Thuận An,61,Bình Dương,SE,SE,Tạ Thái Dương,Việt Nam,VNM.9.9_1,VNM.9_1,Bình Dương,Thuận An,10.9326,106.6977342,636116,8121.297794,78.32689012,urban-industrial,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,2,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,3123,0.04,0.035,0.017,0.006,0.072,0.104,0.125,0.086,0.097,0.024
89,Thành phố Dĩ An,61,Bình Dương,SE,SE,Tạ Thái Dương,Việt Nam,VNM.9.5_1,VNM.9_1,Bình Dương,Dĩ An,10.91445,106.777033,505157,8981.864058,56.24188885,urban-logistics,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,1,Đông Nam Bộ,KTTĐ phía Nam,Thành phố thuộc tỉnh/TW,Công nghiệp - đô thị vệ tinh - FDI,Trung tâm hành chính - thương mại tỉnh,1,2432,0.069,0.032,0.012,0.008,0.0099,0.076,0.096,0.12,0.039,0.033
